ID,News/Comment,Type
TRAIN_111,എകെജി സെന്‍ററിന് നേരെ ആക്രമണം നടത്തിയ കേസില്‍ രണ്ട് കോണ്‍ഗ്രസ് പ്രവര്‍ത്തകരെ പിടികൂടിയെന്ന് മനോരമ ന്യൂസിന്‍റെ സ്ക്രീന്‍ഷോട്ട്,FALSE
TRAIN_112,"മനോരമ വാർത്ത പ്രകാരം, ""കമ്മ്യൂണിസ്റ്റ് പാര്‍ട്ടി വിഡ്ഢികളുടെ പാര്‍ട്ടി"" എന്ന് കനയ്യ പറഞ്ഞു.",FALSE
TRAIN_113,"തള്ളിയിട്ട് 4 വര്‍ഷം, ഇപ്പോഴും നിപ വൈറസ് പരിശോധിക്കാന്‍ പൂനെയില്‍ ക്യൂ നില്‍ക്കണം'; സംഭവം എത്രത്തോളം ശരി?",FALSE
TRAIN_114,ഉത്തരേന്ത്യയിൽ പോയി കുങ്കുമക്കുറി അണിഞ്ഞ് നിൽക്കുന്ന മന്ത്രി മുഹമ്മദ് റിയാസ്.,FALSE
TRAIN_115,ആലപ്പുഴ മെഡിക്കല്‍ കോളെജിലെ സൂപ്പര്‍ സ്‌പെഷ്യാലിറ്റി ബ്ലോക്ക് നിര്‍മാണം പൂര്‍ണ്ണമായും കേന്ദ്ര പദ്ധതി,HALF TRUE
TRAIN_116,ആലപ്പുഴയിലെ ഒരു ഹോട്ടലിൽ റെയ്ഡിനിടെ പട്ടിയിറച്ചി പിടികൂടി.,FALSE
TRAIN_117,ആലപ്പുഴയിലെ ഹോട്ടലില്‍ നിന്നും പട്ടിയിറച്ചി പിടികൂടി,FALSE
TRAIN_118,സ്വാതന്ത്ര്യ ദിനാഘോഷത്തിന് വേണ്ടി സ്കൂളുകളില്‍ ആലപ്പുഴ MLA പണപ്പിരവ് നടത്തി. ഇതുമായി ബന്ധപ്പെട്ട് ഒരു പ്രധാനാധ്യാപിക സഹപ്രവർത്തകർക്ക് നൽകിയ കത്ത്.,FALSE
TRAIN_119,"പോപ്പുലർ ഫ്രണ്ട് നടത്തുന്ന ""ജന മഹാസമ്മേളനം"" പരിപാടിക്കായി ആലപ്പുഴ ബീച്ചിൽ ഉയരുന്ന വേദിയുടെ വീഡിയോ.",HALF TRUE
TRAIN_120,ഇതാണ് തൊഴിലാളി സമരം കൊണ്ട് അടച്ചുപൂട്ടേണ്ടിവന്ന ആലപ്പി സ്പിന്നിംഗ് മില്‍,FALSE
TRAIN_121,ആലപ്പുഴയിലെ എല്‍.ഡി.എഫ് സ്ഥാനാര്‍ഥി പി.പി.ചിത്തരഞ്ജനെതിരെ സി.പി.എം പ്രവര്‍ത്തകര്‍ പരസ്യ പ്രകടനം നടത്തുന്നു,HALF TRUE
TRAIN_122,തൊഴിലാളി സമരം കാരണം അടച്ചുപൂട്ടിയ 8000 ജീവനക്കാരുണ്ടായിരുന്ന എറണാകുളം ടാറ്റാ ഓയില്‍മില്‍സ് ഫാക്ടറി.,FALSE
TRAIN_123,എറണാകുളം എം .ജി റോഡിൽ നിന്നുള്ള ദൃശ്യം.,FALSE
TRAIN_124,എല്‍.ഡി.എഫ് പരസ്യത്തില്‍ അഭിനയിപ്പിച്ച എറണാകുളം സ്വദേശിനി പാറു അമ്മയ്ക്ക് റേഷന്‍ ലഭിക്കുന്നില്ല,FALSE
TRAIN_125,ഇടുക്കി എഞ്ചിനിയറിംഗ് കോളെജില്‍ കൊല്ലപ്പെട്ട എസ്എഫ്‌ഐ നേതാവ് ധീരജിന്റെ കുടുംബസഹായ നിധി വകമാറ്റി മുന്‍ സിപിഎം സംസ്ഥാന സെക്രട്ടറി കോടിയേരി ബാലകൃഷ്ണന്റെ മകന് പണം നല്‍കി.,FALSE
TRAIN_126,കാസർഗോഡ് ജില്ലയ്ക്ക് 37 അധിക പ്ലസ് വൺ ബാച്ചുകൾ അനുവദിച്ച് സംസ്ഥാന സർക്കാർ.,HALF TRUE
TRAIN_127,സംസ്ഥാന സര്‍ക്കാരിന്റെ അനാസ്ഥ കൊണ്ട് കാസര്‍ഗോഡ് പെരിയയില്‍ നിര്‍മാണത്തിലിരിക്കുന്ന മേല്‍പ്പാലം തകര്‍ന്നു വീണു.,HALF TRUE
TRAIN_128,കാസര്‍ഗോഡ് പെരിയയില്‍ കൊല്ലപ്പെട്ട കൃപേഷിന്റെ വീട്,HALF TRUE
TRAIN_129,കാസർഗോഡ് കന്യാകുമാരി പത്തുവരി പാത നിർമിക്കുമെന്ന് മുഖ്യമന്ത്രി,FALSE
TRAIN_130,കൊല്ലത്ത് ലെയ്‌സ് ചോദിച്ചിട്ട് നല്‍കിയില്ലെന്ന കാരണത്താല്‍ 19കാരനെ മര്‍ദ്ദിച്ച സംഘം സിപിഎം പ്രവര്‍ത്തകരാണ്,FALSE
TRAIN_131,തിരഞ്ഞെടുപ്പുസമയത്ത് ഉമ്മന്‍ചാണ്ടിക്കു വേണ്ടി പുതുപ്പള്ളിയിലും ബിന്ദു കൃഷ്ണയ്ക്കു വേണ്ടി കൊല്ലത്തും സംസാരിച്ച വനിതാ പ്രവര്‍ത്തകത്തന്നെയാണ് കെ-റെയില്‍ വിരുദ്ധ സമരത്തിനെത്തിയത്.,FALSE
TRAIN_132,"പുതുപ്പള്ളിയിലും, കൊല്ലത്തും കോൺഗ്രസ് സ്ഥാനാർത്ഥികൾക്കായി വൈകാരിക പ്രകടനം നടത്തിയത് ഒരേ സ്ത്രീകൾ",FALSE
TRAIN_133,ആടിനെ വിറ്റ് മുഖ്യമന്ത്രിയുടെ ദുരിതാശ്വാസനിധിയിലേക്ക് പണമടച്ച കൊല്ലം സ്വദേശി സുബൈദയുടെ പുരയിടത്തിലും സിൽവർലൈനിന്റെ കല്ലിട്ടു,FALSE
TRAIN_134,കോട്ടയം മുനിസിപ്പാലിറ്റിയില്‍ ബിജെപിയുമായി ചേര്‍ന്ന് ഭരിക്കാന്‍ തയാറാണെന്ന് പ്രതിപക്ഷനേതാവും സിപിഎം അംഗവുമായ ഷീജ അനില്‍ വ്യക്തമാക്കി.,FALSE
TRAIN_135,ഗണേശോത്സവത്തിന്റെ ഭാഗമായി പാലക്കാട് ജില്ലയിലെ ആഘോഷങ്ങള്‍ക്ക് ലൗഡ് സ്പീക്കര്‍ നിയന്ത്രണം ഏര്‍പ്പെടുത്തിയത് ഹിന്ദു ആരാധനാലയങ്ങളെ മാത്രം ലക്ഷ്യം വച്ചാണ്.,HALF TRUE
TRAIN_136,പാലക്കാട് കൊലപാതകങ്ങളുടെ പശ്ചാത്തലില്‍ ആഭ്യന്തരവകുപ്പ് പരാജയമെന്ന് പണറായി വിജയന്‍ കുറ്റസമ്മതം നടത്തി.,FALSE
TRAIN_137,ബിവറേജസ് ഔട്ട്‌ലെറ്റുകള്‍ തുറന്ന ആദ്യ ദിനത്തില്‍ പാലക്കാട് നിന്നുള്ള ചിത്രം,MOSTLY FALSE
TRAIN_138,മാളികപ്പുറം സിനിമ കാണാന്‍ പത്തനംതിട്ടയിലെ ധന്യ രമ്യ തിയറ്ററിലെത്തിയ യുവതികളെ തടയുന്നു.,MOSTLY FALSE
TRAIN_139,ജോയ് ആലുക്കാസ് ജ്വല്ലറിയും ഭീമ ജ്വല്ലറിയും ചേർന്ന് തിരുവനന്തപുരം പദ്മനാഭ സ്വാമി ക്ഷേത്രത്തിന് സമർപ്പിച്ച വജ്രവും സ്വർണവും ചേർത്തുള്ള അനന്തശയന വിഗ്രഹം,MOSTLY FALSE
TRAIN_140,പ്രധാനമന്ത്രി നരേന്ദ്ര മോദിയുടെ ചിത്രം വെച്ച് തിരുവനന്തപുരം സര്‍ക്കാര്‍ എഞ്ചിനീയറിംഗ് കോളേജിലെ ടോപ്പര്‍മാരെ അഭിനന്ദനങ്ങള്‍ അര്‍പ്പിക്കുന്ന ബാനര്‍,FALSE
TRAIN_141,തിരുവനന്തപുരത്ത് കൊല്ലമ്പുഴയില്‍ വിചിത്രമായ മൃഗങ്ങള്‍ ഇറങ്ങിയിട്ടുണ്ട് അതില്‍ ഒന്ന് കൊല്ലപ്പെട്ടു എന്ന തരത്തില്‍ ഒരു വീഡിയോ,FALSE
TRAIN_142,"ഏപ്രിൽ 23 , 2022ന് താനും സുപ്രിയ സൂലെയും വിവാഹിതരാകുന്നു എന്ന വിവരം തിരുവനന്തപുരം എംപി ശശി തരൂർ ട്വിറ്ററിലൂടെ അറിയിച്ചു",FALSE
TRAIN_143,തെരുവിൽ പാട്ട് പാടി ജീവിക്കുന്ന തിരുവനന്തപുരം സംഗീത കോളേജിലെ പൂർവ വിദ്യാർഥി. തെറ്റ്.,FALSE
TRAIN_144,"തിരുവനന്തപുരം, കോവളത്ത് നൂറുകണക്കിന് സിപിഎമ്മുകാര്‍ പാര്‍ട്ടി വിട്ട് ബിജെപിയില്‍ ചേര്‍ന്നു.",HALF TRUE
TRAIN_145,അഴീക്കോട്‌ പുലി ഇറങ്ങി.. തൃശൂരിലെ പോലെയുള്ള ഓണ പുലിയല്ല.. ഒറിജിനൽ.,FALSE
TRAIN_146,തൃശ്ശൂർ ജില്ലാ ആശുപത്രിയിലുണ്ടായ എസ്എഫ്ഐ-എഐഎസ്എഫ് സംഘർഷത്തിൻറെ വീഡിയോ.,HALF TRUE
TRAIN_147,തൃശൂർ പൂരത്തിനു അനുമതി കൊടുക്കാത്ത സംസ്‌ഥാന സർക്കാർ മുസ്ലിം സമുദായത്തിന് ഇഫ്‌താർ വിരുന്ന് നടത്താൻ അനുമതി നൽകി,PARTLY FALSE
TRAIN_148,തിരൂരിൽ ആക്രമിക്കപ്പെട്ട വന്ദേ ഭാരത് എക്‌സ്പ്രസ്സിന്റെ പടം,PARTLY FALSE
TRAIN_149,പോപ്പുലര്‍ ഫ്രണ്ട് നിരോധിച്ചതിന് പിന്നാലെ അവരുടെ തിരൂര്‍ ഓഫിസ് സിപിഎം ഓഫിസാക്കി മാറ്റി. പോപ്പുലര്‍ ഫ്രണ്ടിന്റെ ഫേസ്ബുക്ക് പേജും സിപിഎം തിരൂര്‍ എന്നാക്കി.,MOSTLY FALSE
TRAIN_150,നെഹ്രു കുടുംബത്തിൽ നിന്നും ഒരു ഗായിക.... പ്രിയങ്ക ഗാന്ധിയുടെയും റോബർട്ട് വദേരയുടേയും മകൾ ജോനിറ്റ ഗാന്ധി യുടെ മനോഹര ഗാനങ്ങൾ ....,FALSE
TRAIN_151,മഹാരാഷ്‌ടയിൽ ദളിത് സ്ത്രീ ഹിന്ദു ക്ഷേത്രത്തിൽ കയറിയത് തല്ലി കൊല്ലുന്നു. ഇതാണ് സനാതന ധർമം,FALSE
TRAIN_152,വിഷം കുത്തിവെക്കുന്നത് കയ്യോടെ പിടികൂടി .. 💉💉 പച്ചക്കറി വാങ്ങും മുന്നേ ഇതൊന്ന് കാണൂ ഭയാനകം,FALSE
TRAIN_153,നിപ്പ മൂന്നാം ഘട്ടവും വന്നപ്പോഴാണ് ടീച്ചറമ്മ സ്ഥാപിച്ച വൈറോളജി ലാബ് വെറും മിത്തായിരുന്നു എന്ന് പ്രബുദ്ധർക്ക് മനസ്സിലായത്..🤔,FALSE
